Year,"Sort
order","Major area, region, country or area of destination",0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
2010,2010033,Zimbabwe,"5,752","8,340","10,598","12,732","17,839","22,276","26,784","27,265","26,172","21,201","17,448","12,785","9,959","3,909","1,564","2,343","226,967"
2010,2010034,Middle Africa,"101,810","91,665","92,660","90,100","92,620","98,507","97,735","91,619","83,015","69,699","54,860","43,801","33,742","23,207","12,850","13,871","1,091,761"
2010,2010035,Angola,"1,430","1,876","2,320","2,933","3,571","4,139","4,283","3,946","3,321","2,551","1,983","1,617","1,186",726,545,686,"37,113"
2010,2010036,Cameroon,"14,673","8,980","13,765","11,615","10,899","12,568","14,104","14,256","12,994","11,627","9,689","7,696","6,648","4,631","2,882","3,137","160,164"
2010,2010037,Central African Republic,"5,330","3,625","3,552","3,043","3,182","4,016","4,586","4,698","4,295","3,719","2,995","2,281","1,555","1,133",772,961,"49,743"
2010,2010038,Chad,"22,540","21,263","17,954","15,185","15,481","16,591","15,462","14,302","14,244","11,361","6,857","4,881","4,108","3,126","2,005","1,413","186,773"
2010,2010039,Congo,"23,101","17,336","14,828","15,327","16,307","18,954","21,735","21,649","20,016","16,450","12,816","9,802","7,720","5,981","3,302","2,856","228,180"
2010,2010040,Democratic Republic of the Congo,"23,646","28,282","30,531","30,563","29,156","27,155","22,928","19,034","15,760","13,503","12,070","10,898","8,389","5,951","2,627","3,751","284,244"
2010,2010041,Equatorial Guinea,203,170,190,264,391,506,594,584,521,426,305,223,178,125,24,30,"4,734"
2010,2010042,Gabon,"10,826","10,079","9,451","11,119","13,570","14,492","13,955","13,051","11,769","9,934","8,045","6,333","3,901","1,470",588,875,"139,458"
2010,2010043,Sao Tome and Principe,61,54,69,51,63,86,88,99,95,128,100,70,57,64,105,162,"1,352"
2010,2010044,Northern Africa,"75,864","71,333","72,651","82,486","98,025","114,209","114,944","110,736","96,131","80,726","63,981","48,086","36,588","25,471","18,924","15,748","1,125,903"
2010,2010045,Algeria,"7,106","5,959","5,332","5,905","7,992","9,666","10,938","11,118","9,917","10,780","9,566","6,670","4,601","3,729","2,506","2,942","114,727"
2010,2010046,Egypt,"7,864","6,949","7,398","9,594","14,725","21,609","18,266","18,590","15,913","12,925","10,001","7,325","5,410","4,621","2,601","2,280","166,071"
2010,2010047,Libya,"26,194","24,212","24,987","32,460","43,244","54,167","60,254","58,892","51,053","39,875","29,239","20,635","13,953","4,795","3,267","2,510","489,737"
2010,2010048,Morocco,"2,604","1,950","1,917","2,263","2,905","3,353","3,327","3,106","2,860","2,679","2,342","1,926","1,488","1,051",723,"1,244","35,738"
2010,2010049,Sudan,"30,988","31,076","31,731","30,779","27,231","23,086","19,591","16,410","13,881","12,212","10,911","10,080","10,298","10,760","9,470","6,278","294,782"
2010,2010050,Tunisia,986,"1,082","1,181","1,355","1,755","2,096","2,303","2,347","2,239","2,001","1,707","1,286",723,434,303,438,"22,236"
2010,2010051,Western Sahara,122,105,105,130,173,232,265,273,268,254,215,164,115,81,54,56,"2,612"
2010,2010052,Southern Africa,"34,189","41,576","52,949","81,178","117,246","149,776","161,352","155,257","139,107","119,988","99,190","76,101","53,133","33,394","16,671","26,093","1,357,200"
2010,2010053,Botswana,"5,466","4,454","2,798","2,496","2,565","5,933","9,778","9,571","8,306","5,895","3,620","2,281","1,507",905,451,666,"66,692"
2010,2010054,Lesotho,174,150,148,151,231,323,406,417,376,316,238,182,161,84,54,58,"3,469"
2010,2010055,Namibia,"1,792","1,801","2,382","3,791","7,199","7,120","5,501","4,683","3,973","3,559","3,127","2,611","2,323","1,818","1,335","2,039","55,054"
2010,2010056,South Africa,"25,798","34,285","46,838","73,955","106,112","134,695","143,821","138,912","124,977","108,979","91,172","70,245","48,576","30,164","14,549","23,051","1,216,129"
2010,2010057,Swaziland,959,886,783,785,"1,139","1,705","1,846","1,674","1,475","1,239","1,033",782,566,423,282,279,"15,856"
2010,2010058,Western Africa,"264,740","227,046","234,158","248,774","268,965","296,135","321,050","315,270","278,674","231,176","173,211","129,612","90,853","62,581","38,565","28,993","3,210,115"
2010,2010059,Benin,"13,361","8,420","6,098","6,362","7,758","10,395","13,031","13,040","10,669","8,652","6,457","4,534","3,015","1,688","1,371","1,288","116,139"
2010,2010060,Burkina Faso,"22,503","18,076","43,321","38,209","40,538","36,200","33,864","26,663","19,341","13,842","9,984","6,632","4,306","3,245","1,886","2,074","320,684"
2010,2010061,Cabo Verde,148,188,274,419,602,819,962,930,867,695,589,359,190,100,75,76,"7,293"
2010,2010062,Côte d'Ivoire,"32,178","23,992","27,724","48,646","78,145","110,843","141,153","149,225","139,637","122,894","93,879","72,388","50,676","36,418","21,180","11,388","1,160,366"
2010,2010063,Gambia,"8,094","7,145","6,512","7,996","9,536","12,069","11,335","9,232","7,509","5,666","4,634","3,322","2,657",980,561,838,"98,086"
2010,2010064,Ghana,"19,031","18,818","18,192","18,776","16,812","15,728","12,509","10,626","8,762","6,959","5,963","4,846","4,553","3,692","2,981","3,310","171,558"
2010,2010065,Guinea,"10,164","9,167","10,032","11,074","9,002","7,770","7,054","6,247","5,330","4,413","3,533","2,947","2,661","1,575",839,"1,091","92,899"
2010,2010066,Guinea-Bissau,"1,579","1,200","1,047",784,829,968,881,742,644,500,385,243,181,143,95,86,"10,307"
2010,2010067,Liberia,"3,919","5,173","5,112","3,864","5,207","7,482","6,396","5,974","4,449","3,259","2,260","1,378","1,026",641,317,428,"56,885"
2010,2010068,Mali,"11,453","15,038","23,112","27,026","23,038","17,030","13,023","10,554","8,432","6,471","4,825","3,688","2,940","2,387","1,898","1,964","172,879"
2010,2010069,Mauritania,"6,703","5,411","4,303","4,159","4,840","5,007","4,588","3,758","2,907","2,098","1,501","1,147",736,532,402,513,"48,605"
2010,2010070,Niger,"7,249","6,839","5,789","4,939","5,036","5,346","4,972","4,589","4,526","3,596","2,192","1,580","1,321",986,628,445,"60,033"
2010,2010071,Nigeria,"105,685","77,366","48,076","42,314","34,913","33,588","40,209","46,545","44,628","35,459","25,001","16,750","10,949","6,944","4,334","2,910","575,671"
2010,2010072,Saint Helena,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,312
2010,2010073,Senegal,"6,042","10,577","13,273","16,316","16,786","15,435","13,391","11,210","8,590","7,363","5,730","5,235","2,805","1,145",891,"1,090","135,879"
2010,2010074,Sierra Leone,"3,344","4,440","4,476","4,022","4,069","5,729","6,361","5,650","4,774","3,535","2,533","1,667","1,101",762,431,345,"53,239"
2010,2010075,Togo,"13,287","15,196","16,817","13,868","11,854","11,726","11,321","10,285","7,609","5,774","3,745","2,896","1,736","1,343",676,"1,147","129,280"
2010,2010076,ASIA,"1,464,325","1,385,456","1,426,605","1,718,426","3,217,557","4,769,392","5,140,440","4,755,093","3,617,932","2,842,735","2,128,163","1,550,044","1,155,249","843,934","660,509","1,091,077","37,766,937"
2010,2010077,Central Asia,"42,944","72,964","91,544","120,055","182,386","221,404","211,234","203,392","198,795","192,082","189,831","178,553","162,579","149,879","126,912","143,923","2,488,477"
2010,2010078,Kazakhstan,"30,189","52,568","62,564","83,306","138,012","172,761","156,947","144,281","133,354","121,973","115,507","104,542","93,834","82,788","61,685","70,715","1,625,026"
2010,2010079,Kyrgyzstan,"1,960","2,189","3,200","6,687","8,828","6,641","5,794","5,998","6,563","8,100","8,520","7,646","5,324","4,976","4,229","7,693","94,348"
2010,2010080,Tajikistan,"1,665","2,057","3,411","4,107","5,273","6,232","7,169","8,356","9,363","10,695","11,860","12,296","11,845","9,893","7,823","8,079","120,124"
2010,2010081,Turkmenistan,"1,248","2,211","3,063","3,551","4,138","4,886","5,643","6,110","6,759","7,004","7,360","7,376","7,339","7,586","8,082","8,244","90,600"
2010,2010082,Uzbekistan,"7,882","13,939","19,306","22,404","26,135","30,884","35,681","38,647","42,756","44,310","46,584","46,693","44,237","44,636","45,093","49,192","558,379"
2010,2010083,Eastern Asia,"84,659","81,001","106,176","140,171","303,459","348,345","315,820","298,896","263,664","242,881","248,948","214,132","196,446","146,933","121,006","205,704","3,318,241"
2010,2010084,China,"31,292","26,789","28,642","34,710","38,967","44,812","47,403","46,448","43,269","37,425","31,645","26,289","23,676","17,757","10,655","15,979","505,758"
2010,2010085,"China, Hong Kong SAR","5,843","13,873","35,832","49,173","60,963","52,260","51,272","67,236","67,953","73,986","110,983","104,652","112,275","94,187","87,080","159,971","1,147,539"
2010,2010086,"China, Macao SAR","1,021","1,311","2,551","4,381","10,385","12,569","13,879","15,272","13,992","16,199","17,279","14,502","9,931","4,788","2,884","5,463","146,407"
2010,2010087,Dem. People's Republic of Korea,"1,224",992,"1,090","1,445","1,690","1,988","2,151","2,135","2,000","1,739","1,474","1,219","1,110",634,423,452,"21,766"
2010,2010088,Japan,"37,783","33,384","34,033","40,759","118,143","135,065","116,756","96,840","82,760","68,935","51,254","42,566","36,365","25,152","17,832","22,233","959,860"
2010,2010089,Mongolia,246,241,215,297,982,"1,287","1,361","1,774","1,937","1,596",935,559,233,102,69,46,"11,880"
2010,2010090,Republic of Korea,"7,250","4,411","3,813","9,406","72,329","100,364","82,998","69,191","51,753","43,001","35,378","24,345","12,856","4,313","2,063","1,560","525,031"
2010,2010091,Southern Asia,"156,027","193,326","306,535","404,575","579,657","713,018","779,086","771,072","686,033","652,836","550,741","460,750","355,448","278,440","194,746","411,166","7,493,456"
2010,2010092,Afghanistan,"3,335","3,560","4,071","4,632","5,293","5,777","5,953","5,683","5,166","4,383","3,623","2,955","1,862",710,284,422,"57,709"
2010,2010093,Bangladesh,"32,710","38,077","71,042","92,605","100,367","97,963","87,196","71,017","46,608","30,999","18,181","10,638","5,618","3,767","1,507","2,253","710,548"
2010,2010094,Bhutan,621,895,"1,013","1,809","3,494","7,328","6,277","4,868","4,040","2,985","2,246","1,423",851,621,396,416,"39,283"
2010,2010095,India,"15,119","33,328","67,894","88,883","143,105","181,407","234,112","246,958","245,098","297,124","267,350","220,245","178,136","148,192","112,530","308,345","2,787,826"
2010,2010096,Iran (Islamic Republic of),"76,990","81,217","106,369","140,412","187,898","215,468","204,672","171,017","119,739","80,292","55,194","49,320","36,291","23,418","9,368","14,058","1,571,723"
2010,2010097,Maldives,"2,007","1,871","1,853","1,858","3,581","4,887","5,309","5,058","4,419","3,310","2,488","1,773","1,298",812,459,729,"41,712"
2010,2010098,Nepal,"7,366","6,335","11,200","11,084","13,846","20,726","22,429","21,163","18,742","14,908","12,515","9,197","6,446","5,722","4,100","3,739","189,518"
2010,2010099,Pakistan,"15,788","25,363","40,601","61,251","120,549","178,068","211,859","244,051","241,024","217,886","188,493","164,691","124,388","94,546","65,615","80,270","2,074,443"
2010,2010100,Sri Lanka,"2,091","2,680","2,492","2,041","1,524","1,394","1,279","1,257","1,197",949,651,508,558,652,487,934,"20,694"
2010,2010101,South-Eastern Asia,"138,510","133,906","141,187","305,894","603,892","731,588","596,801","484,620","376,570","282,926","207,076","148,523","116,493","74,664","55,806","104,067","4,502,523"
2010,2010102,Brunei Darussalam,"3,090","2,533","2,283","2,827","3,464","4,877","5,948","6,457","7,116","5,894","4,327","3,117","2,064","1,191",725,810,"56,723"
2010,2010103,Cambodia,482,666,"1,129","5,669","6,952","5,653","4,461","4,168","3,672","3,220","2,705","1,867","1,027",857,343,514,"43,385"
2010,2010104,Indonesia,"12,337","14,669","16,401","16,557","16,929","18,336","16,967","13,931","11,664","9,317","8,677","6,537","4,831","3,070","1,936","2,705","174,864"
2010,2010105,Lao People's Democratic Republic,519,615,785,"1,064","1,650","2,115","2,293","2,225","1,853","1,395",982,781,587,272,116,172,"17,424"
2010,2010106,Malaysia,"27,400","27,801","25,960","113,810","272,009","326,007","218,530","157,490","103,368","64,344","40,001","22,217","14,550","7,475","6,112","10,132","1,437,206"
2010,2010107,Myanmar,"1,740","1,651","1,917","1,831","2,866","4,067","4,938","5,107","4,754","3,804","2,951","2,122","1,526","1,209",591,500,"41,574"
2010,2010108,Philippines,"9,439","7,436","6,170","5,187","5,298","6,941","8,732","9,456","9,447","8,721","7,345","5,925","4,367","3,597","2,490","7,382","107,933"
2010,2010109,Singapore,"21,445","29,683","41,527","51,420","66,261","87,808","104,555","111,117","102,817","88,106","69,899","56,921","39,612","24,179","20,107","41,399","956,856"
2010,2010110,Thailand,"60,641","47,315","43,148","105,058","224,590","270,734","224,926","169,346","127,401","94,665","67,826","47,218","46,591","32,164","23,088","40,044","1,624,755"
2010,2010111,Timor-Leste,282,203,181,226,452,708,764,792,721,640,358,218,125,75,47,40,"5,832"
2010,2010112,Viet Nam,"1,135","1,334","1,686","2,245","3,421","4,342","4,687","4,531","3,757","2,820","2,005","1,600","1,213",575,251,369,"35,971"
2010,2010113,Western Asia,"1,042,185","904,259","781,163","747,731","1,548,163","2,755,037","3,237,499","2,997,113","2,092,870","1,472,010","931,567","548,086","324,283","194,018","162,039","226,217","19,964,240"
2010,2010114,Armenia,"2,083","2,551","2,159","3,558","5,444","4,766","3,859","5,777","6,657","6,194","7,113","8,031","7,012","8,229","9,446","7,466","90,345"
2010,2010115,Azerbaijan,"4,393","4,486","5,007","6,047","7,231","9,543","11,921","12,586","11,229","9,936","9,239","8,813","8,275","6,715","5,769","8,322","129,512"
2010,2010116,Bahrain,"12,651","12,181","8,970","6,741","37,711","101,009","89,260","73,204","54,709","36,057","25,966","12,397","3,490",869,362,328,"475,905"
2010,2010117,Cyprus,"1,572","2,617","3,410","4,283","9,476","11,728","10,340","8,888","7,588","5,841","4,511","3,569","3,129","2,539","1,599","1,387","82,477"
2010,2010118,Georgia,"1,674","2,237","2,263","2,416","2,241","2,175","1,925","1,670","1,581","1,684","1,809","2,485","1,898","1,854","1,510","2,550","31,972"
2010,2010119,Iraq,"1,075","3,170","5,070","8,039","10,465","11,247","9,595","7,091","5,027","3,786","2,893","2,389","1,592",775,296,455,"72,965"
2010,2010120,Israel,"10,612","22,362","30,750","40,260","45,439","45,717","49,327","54,409","62,074","72,087","76,233","74,928","73,100","65,263","64,292","103,499","890,352"
2010,2010121,Jordan,"226,788","179,042","133,342","108,100","118,349","106,965","98,414","89,813","78,551","62,540","49,065","43,973","34,405","22,786","15,141","17,039","1,384,313"
2010,2010122,Kuwait,"104,338","88,904","81,277","77,103","121,739","174,502","169,463","154,238","124,925","83,485","57,974","32,811","23,965","4,750","5,484","4,856","1,309,814"
2010,2010123,Lebanon,"73,974","42,227","38,029","25,760","31,287","29,937","31,163","32,147","31,441","28,012","21,967","16,801","10,694","5,132","3,579","5,208","427,358"
2010,2010124,Oman,"19,070","17,190","13,239","8,496","69,811","142,893","114,856","94,579","72,662","46,714","33,816","16,078","5,876","1,822",859,785,"658,746"
2010,2010125,Qatar,"32,408","31,357","24,161","27,897","134,115","224,790","212,701","193,123","142,773","92,960","52,796","24,769","7,769","2,609","1,563",780,"1,206,571"
2010,2010126,Saudi Arabia,"326,914","304,471","252,574","202,803","287,830","696,318","1,045,055","1,043,969","740,017","488,081","293,230","140,804","55,972","23,218","15,886","16,139","5,933,281"
2010,2010127,State of Palestine,"2,007","3,489","11,046","17,247","17,520","14,393","10,188","6,812","4,000","2,938","2,586","3,523","3,567","3,567","5,351","6,454","114,688"
2010,2010128,Syrian Arab Republic,"50,927","43,059","36,235","34,258","80,846","125,522","155,691","133,013","105,486","71,115","41,586","21,619","7,210","2,597","1,520","1,072","911,756"
2010,2010129,Turkey,"17,780","19,295","22,570","28,587","41,765","53,272","66,600","68,610","46,269","37,788","39,433","44,436","39,432","30,037","24,782","45,304","625,960"
2010,2010130,United Arab Emirates,"135,493","115,031","102,118","136,780","515,265","986,100","1,141,055","1,002,031","584,728","411,249","201,943","84,237","32,645","8,883","2,928","3,029","5,463,515"
2010,2010131,Yemen,"18,426","10,590","8,943","9,356","11,629","14,160","16,086","15,153","13,153","11,543","9,407","6,423","4,252","2,373","1,672","1,544","154,710"
2010,2010132,EUROPE,"410,794","705,237","1,010,845","1,483,016","2,467,522","3,275,693","3,640,017","3,607,977","3,453,828","3,193,176","2,746,546","2,263,740","1,858,255","1,401,543","1,111,042","1,458,668","34,088,276"
2010,2010133,Eastern Europe,"95,405","112,885","187,337","383,092","666,849","777,116","793,833","818,106","846,561","894,396","855,254","736,218","609,635","445,140","341,695","474,553","9,038,075"
2010,2010134,Belarus,"1,752","2,751","5,972","18,026","32,846","32,631","32,459","35,207","46,222","59,635","55,670","46,757","36,566","25,565","21,860","45,465","499,384"
2010,2010135,Bulgaria,"1,723","1,688","1,091","1,772","3,379","2,668","2,706","2,554","2,363","2,478","2,414","1,557","1,436","1,481","1,637","2,894","33,841"
2010,2010136,Czechia,"1,436","3,047","4,323","7,581","23,330","35,199","35,505","33,562","28,425","24,948","17,799","10,362","5,224","2,548","1,409","1,462","236,160"
2010,2010137,Hungary,"4,089","5,348","5,774","8,452","17,792","19,001","21,394","22,735","21,618","15,353","14,033","11,119","10,808","11,346","8,283","13,067","210,212"
2010,2010138,Poland,"14,045","6,502","5,559","7,418","6,319","6,466","7,274","6,732","5,746","5,123","7,724","9,065","18,117","51,721","37,060","67,392","262,263"
2010,2010139,Republic of Moldova,"4,367","3,543","1,880","1,237","2,382","3,381","3,400","3,132","3,326","4,387","5,725","6,333","5,380","3,733","3,150","5,185","60,541"
2010,2010140,Romania,"12,098","2,838","1,830","2,478","3,914","4,723","4,806","5,082","4,691","3,765","2,811","3,283","4,984","6,235","5,944","12,379","81,861"
2010,2010141,Russian Federation,"39,950","68,305","125,847","262,319","458,704","535,595","541,782","545,829","538,338","555,952","523,644","435,169","337,858","190,111","142,417","212,581","5,514,401"
2010,2010142,Slovakia,"3,837","2,169","1,143","1,312","2,580","3,186","3,612","4,220","4,892","5,770","5,801","6,342","8,086","4,938","3,563","5,487","66,938"
2010,2010143,Ukraine,"12,108","16,694","33,918","72,497","115,603","134,266","140,895","159,053","190,940","216,985","219,633","206,231","181,176","147,462","116,372","108,641","2,072,474"
2010,2010144,Northern Europe,"93,363","170,996","207,698","248,781","462,105","668,501","698,041","601,299","538,193","450,083","388,197","302,622","232,339","200,488","175,579","238,043","5,676,328"
2010,2010145,Channel Islands,302,709,"1,080","1,825","2,535","3,229","3,732","3,896","3,743","3,539","3,357","2,944","2,352","1,535",876,"1,328","36,982"
2010,2010146,Denmark,"4,324","6,462","9,155","13,759","25,615","28,259","25,426","25,140","26,421","24,128","17,915","12,646","10,194","7,623","4,448","4,702","246,217"
2010,2010147,Estonia,757,767,572,780,"1,967","3,215","3,983","4,687","6,009","9,237","11,696","10,855","8,866","6,993","8,375","8,885","87,644"
2010,2010148,Faeroe Islands,167,256,376,215,175,132,189,230,222,208,146,117,122,85,26,34,"2,700"
2010,2010149,Finland,"2,344","4,661","5,049","6,568","11,899","17,384","17,602","15,619","13,038","10,018","7,238","5,028","3,534","2,096","1,523","1,788","125,389"
2010,2010150,Iceland,609,951,"1,063","1,114","1,800","2,711","2,471","2,016","1,431","1,194",948,545,321,169,122,154,"17,619"
2010,2010151,Ireland,"12,547","21,436","23,607","17,355","29,512","42,503","50,803","44,643","33,863","21,297","17,305","14,187","10,777","7,460","5,783","7,362","360,440"
2010,2010152,Isle of Man,243,453,659,908,"1,446","1,839","1,915","1,906","1,892","1,774","1,793","1,498","1,315","1,061",956,"1,703","21,361"
2010,2010153,Latvia,980,535,519,"1,004","2,255","3,634","4,277","5,453","8,501","13,276","16,529","15,724","13,328","11,570","13,213","13,877","124,675"
2010,2010154,Lithuania,"1,583","1,208",590,860,"1,498","2,438","2,825","3,526","5,055","8,475","10,618","8,760","5,839","4,216","5,864","6,251","69,606"
2010,2010155,Norway,"5,524","9,834","12,411","14,584","19,905","31,299","33,974","32,624","29,775","25,509","18,327","12,682","9,360","5,745","3,087","3,865","268,505"
2010,2010156,Sweden,"8,022","16,681","22,263","30,186","45,631","65,925","64,425","59,437","60,849","59,519","50,420","42,727","38,403","31,376","23,538","28,602","648,004"
2010,2010157,United Kingdom,"55,961","107,043","130,354","159,623","317,867","465,933","486,419","402,122","347,394","271,909","231,905","174,909","127,928","120,559","107,768","159,492","3,667,186"
2010,2010158,Southern Europe,"104,210","222,685","339,747","447,312","646,823","909,254","1,072,229","1,034,774","881,635","666,170","476,499","329,388","231,556","174,578","147,295","187,962","7,872,494"
2010,2010159,Albania,"4,776","4,595","3,591","2,270","2,191","1,265","1,064",801,785,659,701,573,513,736,"1,026","1,355","26,901"
2010,2010160,Andorra,205,445,594,652,"1,010","2,047","2,956","3,181","3,144","3,084","2,631","2,019","1,687","1,274",862,"1,695","27,486"
2010,2010161,Bosnia and Herzegovina,"1,045","1,011",957,972,"1,306","1,635","1,881","1,938","1,687","1,383","1,152",985,803,693,556,500,"18,504"
2010,2010162,Croatia,"1,319","2,786","5,355","9,550","14,143","16,082","18,864","23,620","24,466","26,678","27,234","25,209","20,138","16,160","17,577","19,285","268,466"
2010,2010163,Gibraltar,354,274,261,248,416,544,579,528,489,406,357,292,205,103,52,63,"5,171"
2010,2010164,Greece,"6,239","12,497","22,173","38,084","60,936","76,914","84,770","90,886","72,474","52,803","38,840","28,132","18,301","11,970","9,412","16,300","640,731"
2010,2010165,Holy See,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,377
2010,2010166,Italy,"48,211","84,946","128,674","187,959","238,935","314,340","366,345","360,511","320,367","234,342","148,177","84,951","47,514","33,733","26,961","37,923","2,663,889"
2010,2010167,Malta,264,314,419,766,"1,783","2,157","2,108","2,064","1,897","1,183",899,733,840,672,446,573,"17,118"
2010,2010168,Montenegro,636,878,"1,359","1,851","2,142","2,483","2,834","2,629","2,549","2,628","2,796","2,738","2,307","1,098","1,320","1,388","31,636"
2010,2010169,Portugal,"2,924","8,020","12,875","18,797","26,148","37,636","57,344","58,145","46,362","34,409","28,427","14,169","7,522","6,962","6,286","5,510","371,536"
2010,2010170,San Marino,52,63,92,141,237,307,380,355,295,202,119,73,33,36,22,28,"2,435"
2010,2010171,Serbia,"2,020","3,172","4,139","9,575","17,955","21,054","24,081","28,215","27,044","30,228","34,767","38,770","34,107","22,904","28,202","38,421","364,654"
2010,2010172,Slovenia,"1,410","1,912","2,113","2,694","7,680","10,835","12,539","12,832","13,258","16,285","17,211","14,795","9,031","7,727","5,863","5,100","141,285"
2010,2010173,Spain,"31,836","99,017","154,871","172,117","270,570","420,147","494,085","446,203","363,292","257,580","168,353","110,702","83,029","65,290","44,474","56,672","3,238,238"
2010,2010174,TFYR Macedonia,"2,919","2,755","2,274","1,636","1,371","1,808","2,399","2,866","3,526","4,300","4,835","5,247","5,526","5,220","4,236","3,149","54,067"
2010,2010175,Western Europe,"117,816","198,671","276,063","403,831","691,745","920,822","1,075,914","1,153,798","1,187,439","1,182,527","1,026,596","895,512","784,725","581,337","446,473","558,110","11,501,379"
2010,2010176,Austria,"6,355","13,349","18,206","24,553","46,290","57,361","59,432","60,896","68,919","59,763","46,770","41,810","31,586","29,339","19,310","24,979","608,918"
2010,2010177,Belgium,"28,839","24,499","22,416","24,190","35,703","52,740","59,449","59,391","55,613","48,278","39,827","33,251","27,628","19,804","15,451","21,269","568,348"
2010,2010178,France,"40,133","68,614","92,129","113,247","172,037","216,649","275,615","296,874","305,328","319,051","322,891","327,863","299,764","228,197","168,397","262,139","3,508,928"
2010,2010179,Germany,"20,706","53,375","88,417","168,936","313,183","411,727","475,512","523,019","540,404","544,233","444,991","358,944","319,866","223,643","179,584","182,149","4,848,689"
2010,2010180,Liechtenstein,426,393,398,447,692,"1,016","1,133","1,189","1,122",981,806,690,567,462,219,326,"10,867"
2010,2010181,Luxembourg,"1,892","3,848","5,442","5,539","7,449","12,324","13,700","13,813","13,774","12,808","11,667","8,594","5,756","3,494","2,441","3,588","126,129"
2010,2010182,Monaco,181,242,293,301,315,344,448,645,833,930,932,914,934,872,712,"1,429","10,325"
2010,2010183,Netherlands,"10,110","15,920","24,051","35,154","61,605","83,584","89,290","101,488","102,681","92,213","70,724","57,252","48,764","36,624","26,325","25,479","881,264"
2010,2010184,Switzerland,"9,174","18,431","24,711","31,464","54,471","85,077","101,335","96,483","98,765","104,270","87,988","66,194","49,860","38,902","34,034","36,752","937,911"
2010,2010185,LATIN AMERICA AND THE CARIBBEAN,"244,286","275,037","239,969","234,329","291,924","337,014","347,184","336,673","309,304","281,279","271,617","233,483","198,062","162,223","123,973","208,415","4,094,772"
2010,2010186,Caribbean,"25,082","30,137","34,335","46,250","74,234","83,788","77,111","66,869","57,821","48,550","41,946","30,469","26,679","17,998","12,939","18,558","692,766"
2010,2010187,Anguilla,176,152,131,145,197,243,268,273,249,201,141,99,72,24,27,17,"2,415"
2010,2010188,Antigua and Barbuda,424,555,748,982,993,"1,145","1,109","1,187","1,209","1,120",833,516,370,239,153,205,"11,788"
2010,2010189,Aruba,300,448,539,805,"1,303","1,594","1,758","1,780","1,712","1,498","1,189",851,547,355,292,340,"15,311"
2010,2010190,Bahamas,"1,064",567,613,"1,216","1,960","2,564","3,450","3,653","3,288","2,080","1,902","1,552","1,273","1,093",607,996,"27,878"
2010,2010191,Barbados,678,806,780,795,882,"1,122","1,346","1,451","1,402","1,284","1,125",864,711,518,379,603,"14,746"
2010,2010192,British Virgin Islands,280,299,327,483,618,764,894,921,864,775,708,469,404,270,167,172,"8,415"
2010,2010193,Caribbean Netherlands,137,354,375,406,324,335,281,570,618,554,428,340,308,241,176,83,"5,530"
2010,2010194,Cayman Islands,390,483,616,792,760,"1,111","1,384","1,446","1,508","1,050",777,607,573,352,233,230,"12,312"
2010,2010195,Cuba,144,163,265,282,444,649,569,425,385,403,397,321,380,410,304,"1,070","6,611"
2010,2010196,Curaçao,341,891,929,"1,010",793,812,"1,097","1,361","1,468","1,302",980,782,722,571,413,723,"14,195"
2010,2010197,Dominica,296,332,333,311,293,279,234,190,155,127,113,93,85,77,70,39,"3,027"
2010,2010198,Dominican Republic,"8,671","8,993","10,587","19,298","39,839","43,621","31,922","20,834","14,752","9,940","8,524","5,414","5,560","3,768","3,268","3,751","238,742"
2010,2010199,Grenada,321,250,231,220,348,404,240,222,205,210,209,152,160,108,83,100,"3,463"
2010,2010200,Guadeloupe,"1,584","3,278","4,022","4,307","3,537","3,720","3,912","3,931","3,594","3,101","2,485","1,703","1,460",882,599,653,"42,768"
2010,2010201,Haiti,"1,774","1,256",900,909,"1,103","1,383","1,697","2,081","2,168","1,910","1,532","1,185",937,654,347,326,"20,162"
2010,2010202,Jamaica,"1,146",983,"1,056",944,769,828,877,956,"1,031",851,541,527,386,329,282,518,"12,024"
2010,2010203,Martinique,980,"1,677","2,373","2,590","2,265","2,265","2,393","2,478","2,213","1,925","1,601","1,248",900,646,448,328,"26,330"
2010,2010204,Montserrat,56,54,40,41,51,65,69,65,52,46,39,25,17,15,10,12,657
2010,2010205,Puerto Rico,"2,626","3,933","4,668","5,918","13,010","15,425","17,118","16,286","14,314","13,434","11,572","7,682","6,758","3,589","2,361","4,245","142,939"
2010,2010206,Saint Kitts and Nevis,289,294,303,274,259,308,365,375,331,275,204,154,119,94,77,85,"3,806"
2010,2010207,Saint Lucia,389,415,504,542,433,488,578,553,516,415,305,203,215,173,142,235,"6,106"
2010,2010208,Saint Vincent and the Grenadines,216,221,237,239,203,159,145,145,142,126,104,77,56,44,40,36,"2,190"
2010,2010209,Sint Maarten (Dutch part),480,732,847,982,861,916,"1,065","1,219","1,297","1,209","1,031",821,555,277,135,143,"12,570"
2010,2010210,Trinidad and Tobago,"1,152","1,526","1,272","1,131","1,194","1,404","1,838","1,689","1,406","1,521","1,835","1,511","1,280","1,075","1,311","2,007","23,152"
2010,2010211,Turks and Caicos Islands,613,631,644,633,692,831,940,953,864,735,549,403,247,80,55,37,"8,907"
